Employee_ID,Department_ID,Location_ID,JobRole_ID,Age,Gender,Education_ID,Years_Experience,Date_of_Joining,Joining_Date_ID,Performance_Rating,Engagement_Score,Work_Life_Balance,Salary,Attrition,Absenteeism_Days,Training_Hours,Last_Hike_Percentage,Promotion_Last_3_Years,Satisfaction_Score,Remote_Work_Percentage,Overtime_Hours,Last_Review_Date,Last_Review_Date_ID,Tenure_Years,Age_Group,Performance_Category,Salary_Per_Year_Experience,Comp_Ratio
21421,1,4,2,27,Male,1,5,2017-10-18,1022,4,4,5,361064,No,1,79,26,No,4,42,15,2018-10-15,1384,7.2032854209445585,21-30,High,60177.333333333336,0.9905380603709607
21422,6,2,2,35,Male,1,10,2019-06-18,1630,5,5,4,362831,No,4,42,27,No,4,75,15,2020-05-30,1977,5.538672142368241,31-40,High,32984.63636363636,0.9953856241066849
21423,3,1,1,24,Female,1,4,2017-10-10,1014,1,1,2,800000,No,8,71,3,No,1,53,4,2019-03-27,1547,7.225188227241615,21-30,Low,160000.0,0.8226576366280086
21424,1,3,3,21,Male,2,0,2017-04-15,836,1,1,5,400000,Yes,8,50,9,No,2,73,17,2018-04-03,1189,7.712525667351129,21-30,Low,400000.0,0.8250995276305204
21425,2,1,2,34,Female,2,12,2021-10-09,2474,5,4,3,432032,No,2,77,21,Yes,3,74,12,2022-04-21,2668,3.2279260780287475,31-40,High,33233.230769230766,1.1852307050777338
21426,1,2,2,30,Female,2,10,2020-11-19,2150,1,3,3,341677,No,0,23,6,No,2,55,9,2021-10-16,2481,4.114989733059549,21-30,Low,31061.545454545456,0.9373520285970597
21427,2,1,5,26,Female,1,7,2020-01-06,1832,5,4,2,796267,No,14,48,24,Yes,3,47,5,2021-02-02,2225,4.985626283367557,21-30,High,99533.375,1.0976324040358927
21428,4,4,4,34,Male,2,15,2018-05-14,1230,5,5,4,336363,No,3,70,23,Yes,4,33,8,2018-11-10,1410,6.633812457221081,31-40,High,21022.6875,1.1024427495927658
21429,3,5,1,35,Male,1,10,2020-11-01,2132,3,1,3,1018203,No,2,94,11,No,2,59,6,2021-12-22,2548,4.164271047227926,31-40,Medium,92563.90909090909,1.0470405919844352
21430,2,3,1,21,Male,1,1,2019-08-04,1677,5,5,4,902880,No,3,42,22,No,4,41,8,2020-10-31,2131,5.409993155373032,21-30,High,451440.0,0.9284514086983705
21431,1,2,3,26,Male,1,6,2019-06-10,1622,1,1,4,438887,Yes,8,12,1,No,2,77,11,2020-04-10,1927,5.560574948665297,21-30,Low,62698.142857142855,0.9053136409579405
21432,2,2,3,33,Female,3,12,2019-06-23,1635,3,1,4,488220,Yes,10,20,12,No,2,84,15,2020-08-29,2068,5.5249828884325805,31-40,Medium,37555.38461538462,1.0070752284494318
21433,1,1,3,30,Female,1,5,2015-01-05,5,2,2,5,400000,No,2,30,9,No,3,81,12,2015-12-20,354,9.987679671457906,21-30,Low,66666.66666666667,0.8250995276305204
21434,5,3,2,35,Male,1,10,2023-01-22,2944,4,5,4,402158,Yes,9,64,27,Yes,4,72,10,2023-11-25,3251,1.9411362080766599,31-40,High,36559.818181818184,1.1032747803233356
21435,2,3,4,23,Female,2,3,2016-09-16,625,1,2,5,250000,Yes,8,20,2,No,3,17,2,2017-11-17,1052,8.290212183436003,21-30,Low,62500.0,0.8193846748845487
21436,4,4,4,27,Male,2,7,2021-12-02,2528,1,1,5,260188,No,0,32,7,Yes,2,37,5,2023-03-15,2996,3.080082135523614,21-30,Low,32523.5,0.8527762391554439
21437,2,1,4,28,Female,1,4,2022-03-13,2629,2,3,3,279121,No,1,21,3,No,2,34,5,2023-02-14,2967,2.8035592060232717,21-30,Low,55824.2,0.9148298793538004
21438,2,3,2,50,Female,2,28,2018-12-26,1456,5,5,3,545621,No,3,72,27,No,4,47,7,2019-12-05,1800,6.015058179329227,41-50,High,18814.51724137931,1.4968492207410984
21439,4,3,2,38,Female,1,18,2019-08-02,1675,4,5,4,408014,No,3,77,18,Yes,4,81,11,2020-10-01,2101,5.415468856947296,31-40,High,21474.42105263158,1.119340050972119
21440,3,1,2,21,Male,2,0,2020-02-05,1862,4,4,4,339581,No,1,93,15,No,4,67,10,2020-11-02,2133,4.903490759753593,21-30,High,339581.0,0.931601890741894
21441,3,3,5,24,Male,1,0,2022-01-11,2568,1,1,3,600000,No,0,80,6,Yes,1,46,3,2023-04-04,3016,2.97056810403833,21-30,Low,600000.0,0.8270836822592618
21442,4,5,1,30,Male,1,7,2023-04-09,3021,4,5,4,1030947,No,3,45,18,Yes,4,48,5,2024-07-06,3475,1.730321697467488,21-30,High,128868.375,1.0601455281359196
21443,3,4,1,33,Male,1,9,2020-10-05,2105,2,1,4,887131,No,2,78,4,No,2,36,1,2021-09-08,2443,4.238193018480493,31-40,Low,88713.1,0.9122563647993024
21444,2,3,2,41,Male,3,16,2015-11-21,325,4,2,5,394091,No,3,81,21,No,3,78,10,2016-11-01,671,9.111567419575634,41-50,High,23181.823529411766,1.081143882385539
21445,4,1,4,23,Male,1,0,2016-06-25,542,4,5,3,253310,No,2,48,25,No,4,22,7,2017-11-22,1057,8.517453798767967,21-30,High,253310.0,0.8302333279800201
21446,4,4,4,32,Male,4,12,2017-12-18,1083,5,5,3,347759,No,1,85,18,Yes,4,24,6,2018-08-08,1316,7.036276522929501,31-40,High,26750.69230769231,1.139793580612703
21447,1,3,4,40,Female,3,21,2021-10-13,2478,5,5,4,380426,No,3,43,15,Yes,4,23,6,2022-09-28,2828,3.216974674880219,31-40,High,17292.090909090908,1.2468609373105173
21448,3,1,3,34,Male,1,13,2017-06-15,897,5,5,5,588975,Yes,11,51,29,Yes,5,87,13,2018-08-19,1327,7.545516769336071,31-40,High,42069.642857142855,1.2149074857154645
21449,1,1,5,42,Male,1,20,2020-05-16,1963,3,1,4,770112,Yes,6,67,11,Yes,2,54,2,2021-03-06,2257,4.6269678302532515,41-50,Medium,36672.0,1.0615784478534076
21450,2,1,1,27,Male,3,7,2016-12-18,718,5,5,3,999905,No,1,70,24,No,4,58,6,2018-02-27,1154,8.035592060232718,21-30,High,124988.125,1.0282243551906611
21451,4,1,4,41,Male,2,20,2021-08-15,2419,4,5,4,374920,No,2,92,20,Yes,4,49,4,2022-07-08,2746,3.378507871321013,41-50,High,17853.333333333332,1.22881480923086
21452,5,3,2,51,Male,2,27,2021-11-18,2514,5,4,4,487298,No,2,56,26,No,4,56,8,2022-09-07,2807,3.1184120465434635,51-60,High,17403.5,1.3368466968256276
21453,5,1,3,21,Female,2,0,2017-06-16,898,3,5,5,400000,No,0,21,13,No,4,84,5,2018-11-18,1418,7.542778918548939,21-30,Medium,400000.0,0.8250995276305204
21454,1,1,1,43,Male,3,18,2021-11-27,2523,5,5,2,1274427,No,8,69,20,No,3,32,6,2023-01-13,2935,3.0937713894592744,41-50,High,67075.1052631579,1.310521379843654
21455,3,2,1,34,Female,1,13,2021-07-02,2375,5,5,4,1007554,No,2,97,23,Yes,4,42,7,2022-06-02,2710,3.4989733059548254,31-40,High,71968.14285714286,1.0360899905188707
21456,4,2,2,32,Female,2,9,2023-08-25,3159,2,2,4,329210,No,0,21,5,No,2,73,9,2024-11-06,3598,1.352498288843258,31-40,Low,32921.0,0.9031502305816254
21457,2,1,2,33,Female,1,10,2015-10-12,285,5,5,5,366142,No,0,92,19,Yes,5,73,12,2016-11-18,688,9.221081451060916,31-40,High,33285.63636363636,1.0044689764151074
21458,4,1,2,42,Male,2,17,2024-02-07,3325,5,5,5,422419,No,2,43,21,No,5,59,15,2024-12-28,3650,0.8980150581793293,41-50,High,23467.722222222223,1.1588585317944764
21459,4,1,1,32,Female,4,7,2023-02-24,2977,4,3,2,884452,No,8,97,22,No,2,29,5,2024-06-27,3466,1.8507871321013005,31-40,High,110556.5,0.9095014900386443
21460,6,3,1,35,Female,2,10,2021-08-13,2417,1,3,2,928803,No,5,82,9,No,2,43,6,2022-09-18,2818,3.383983572895277,31-40,Low,84436.63636363637,0.9551086010912554
21461,1,1,4,32,Male,2,13,2020-06-23,2001,3,5,5,286921,No,1,51,17,No,4,26,10,2020-12-25,2186,4.522929500342231,31-40,Medium,20494.35714285714,0.9403946812101984
21462,2,3,5,22,Female,2,1,2022-01-04,2561,5,5,2,717898,Yes,5,79,17,No,3,48,5,2022-12-21,2912,2.9897330595482545,21-30,High,358949.0,0.9896028688775992
21463,5,1,5,21,Female,3,1,2017-12-21,1086,3,2,4,673064,Yes,11,65,9,No,3,54,6,2019-06-11,1623,7.028062970568104,21-30,Medium,336532.0,0.9278004191935796
21464,4,1,3,23,Male,1,2,2021-10-14,2479,4,3,5,429821,No,4,76,23,No,4,40,5,2022-09-14,2814,3.2142368240930868,21-30,High,143273.66666666666,0.8866127601641948
21465,5,2,4,38,Female,2,15,2023-04-05,3017,3,5,5,308012,Yes,11,45,17,No,4,11,6,2024-06-24,3463,1.7412731006160165,31-40,Medium,19250.75,1.0095212499221584
21466,1,1,4,31,Female,1,11,2016-01-09,374,5,5,4,347165,No,6,52,20,Yes,4,33,2,2017-07-01,913,8.97741273100616,31-40,High,28930.416666666668,1.1378467226251774
21467,4,1,3,43,Male,3,22,2022-03-21,2637,4,5,5,663404,No,1,94,17,No,4,77,9,2022-10-27,2857,2.7816563997262147,41-50,High,28843.652173913044,1.3684358175704945
21468,4,1,2,21,Female,1,0,2019-08-27,1700,4,5,3,300000,Yes,5,43,18,No,4,81,11,2021-01-07,2199,5.347022587268994,21-30,High,300000.0,0.8230159143843978
21469,1,1,1,41,Female,2,18,2019-04-24,1575,4,5,3,1181476,No,2,43,18,Yes,4,40,3,2020-04-19,1936,5.689253935660506,41-50,High,62182.94736842105,1.2149378173658913
21470,3,3,2,28,Male,1,6,2020-03-27,1913,3,3,5,330310,No,1,44,10,No,3,59,12,2020-10-19,2119,4.763860369609857,21-30,Medium,47187.142857142855,0.9061679556010348
21471,4,1,4,41,Male,3,16,2020-08-05,2044,4,3,4,316336,No,2,77,21,No,3,20,8,2021-08-14,2418,4.405201916495551,41-50,High,18608.0,1.0368034820571144
21472,2,4,3,21,Male,2,0,2018-12-25,1455,4,5,5,408314,No,2,82,17,No,4,84,13,2020-04-16,1933,6.017796030116359,21-30,High,408314.0,0.8422492213123208
21473,2,4,3,21,Female,2,2,2022-02-02,2590,4,5,5,476910,No,2,68,27,Yes,4,80,12,2023-02-01,2954,2.9103353867214237,21-30,High,158970.0,0.9837455393056788
21474,4,3,1,23,Female,2,2,2022-10-26,2856,2,2,4,800000,No,6,51,1,No,2,23,9,2023-09-10,3175,2.1820670773442847,21-30,Low,266666.6666666667,0.8226576366280086
21475,3,1,2,21,Female,4,0,2023-02-02,2955,3,4,3,300000,No,2,56,10,No,3,46,12,2024-04-08,3386,1.9110198494182067,21-30,Medium,300000.0,0.8230159143843978
21476,5,4,4,24,Female,1,2,2021-08-04,2408,1,1,3,250000,No,0,20,2,No,1,29,7,2022-04-06,2653,3.4086242299794662,21-30,Low,83333.33333333333,0.8193846748845487
21477,2,1,3,41,Female,4,16,2019-07-18,1660,5,5,3,557037,No,2,81,17,Yes,4,61,11,2020-12-31,2192,5.456536618754278,41-50,High,32766.882352941175,1.1490274139318055
21478,2,1,3,21,Female,1,2,2020-03-14,1900,1,1,3,400000,No,2,59,2,No,1,40,9,2021-08-05,2409,4.799452429842574,21-30,Low,133333.33333333334,0.8250995276305204
21479,6,1,2,46,Female,1,27,2017-04-03,824,4,3,5,527761,No,2,60,15,Yes,4,54,6,2017-10-25,1029,7.745379876796714,41-50,High,18848.60714285714,1.4478523399714138
21480,6,5,3,34,Male,1,9,2015-04-11,101,4,5,5,516881,Yes,10,46,26,No,4,68,13,2016-03-21,446,9.724845995893224,31-40,High,51688.1,1.0661956723529775
21481,1,1,5,21,Female,1,2,2021-07-20,2393,4,5,2,646517,No,6,97,29,No,3,26,6,2022-11-14,2875,3.4496919917864477,21-30,High,215505.66666666666,0.8912061016720186
21482,5,4,5,32,Female,1,10,2015-03-11,70,1,3,4,600000,No,3,94,3,No,3,38,6,2015-11-05,309,9.809719370294319,31-40,Low,54545.454545454544,0.8270836822592618
21483,1,1,1,40,Female,2,20,2022-09-11,2811,2,1,2,958634,No,8,71,1,No,1,54,11,2023-09-05,3170,2.305270362765229,31-40,Low,45649.23809523809,0.985784476039068
21484,1,4,2,30,Male,1,7,2019-05-04,1585,3,2,5,321138,Yes,8,20,11,No,3,49,16,2020-09-06,2076,5.661875427789186,21-30,Medium,40142.25,0.8810056157119225
21485,2,4,2,34,Female,2,15,2019-11-15,1780,5,5,4,436564,No,2,56,29,No,4,74,17,2020-07-23,2031,5.127994524298426,31-40,High,27285.25,1.1976637321577008
21486,2,5,3,21,Female,1,0,2016-01-01,366,2,1,5,415184,No,2,42,9,No,2,82,12,2017-05-30,881,8.999315537303216,21-30,Low,415184.0,0.856420305699375
21487,5,2,3,21,Female,1,0,2024-02-23,3341,2,4,3,400000,No,1,15,11,No,3,68,12,2024-11-06,3598,0.8542094455852156,21-30,Low,400000.0,0.8250995276305204
21488,4,4,2,25,Female,1,3,2022-09-20,2820,5,3,4,328331,No,3,91,23,Yes,3,45,6,2023-03-27,3008,2.2806297056810405,21-30,High,82082.75,0.900738793952479
21489,6,5,4,39,Female,2,15,2022-10-02,2832,5,4,3,340305,No,3,59,15,Yes,3,23,5,2023-11-23,3249,2.2477754962354553,31-40,High,21269.0625,1.1153628071463453
21490,4,1,2,32,Male,1,11,2022-11-01,2862,5,4,4,387268,No,1,54,22,No,4,66,19,2024-01-08,3295,2.1656399726214923,31-40,High,32272.333333333332,1.0624257571060565
21491,3,2,5,32,Male,1,11,2021-08-16,2420,5,5,4,868418,No,0,50,16,No,4,27,9,2022-07-26,2764,3.375770020533881,31-40,High,72368.16666666667,1.1970905953003728
21492,4,3,1,39,Male,1,16,2015-12-06,340,4,5,3,1174843,No,2,92,23,No,4,38,6,2017-04-04,825,9.070499657768652,31-40,High,69108.41176470589,1.2081169572361994
21493,6,1,2,28,Male,1,6,2019-03-13,1533,4,3,5,369411,No,1,76,18,No,4,55,9,2020-01-17,1843,5.804243668720055,21-30,High,52773.0,1.0134371064955159
21494,4,3,3,32,Female,2,8,2023-06-15,3088,4,5,5,507909,No,4,43,18,Yes,4,71,14,2024-05-15,3423,1.5468856947296372,31-40,High,56434.333333333336,1.047688689948225
21495,4,1,3,29,Male,2,9,2016-05-27,513,3,5,5,502724,Yes,10,33,13,No,4,88,14,2017-06-02,884,8.596851471594798,21-30,Medium,50272.4,1.0369933373213145
21496,6,2,3,21,Other,3,1,2021-10-01,2466,5,3,5,441976,No,1,83,28,Yes,4,84,13,2022-09-01,2801,3.249828884325804,21-30,High,220988.0,0.9116854720600672
21497,1,1,5,32,Female,3,8,2018-01-16,1112,4,5,2,769498,No,13,97,15,No,3,40,3,2018-12-23,1453,6.95687885010267,31-40,High,85499.77777777778,1.0607320655518957
21498,4,1,2,28,Male,1,5,2019-08-06,1679,3,3,5,361960,No,0,33,15,No,3,69,11,2020-08-19,2058,5.404517453798768,21-30,Medium,60326.666666666664,0.9929961345685888
21499,5,1,2,27,Male,1,3,2022-06-01,2709,1,1,4,300848,Yes,9,36,10,Yes,2,81,17,2023-06-27,3100,2.5845311430527036,21-30,Low,75212.0,0.8253423060357243
21500,6,4,5,34,Female,2,9,2023-05-21,3063,5,5,3,807040,No,2,77,18,No,4,52,7,2024-01-18,3305,1.6153319644079398,31-40,High,80704.0,1.1124826915508577
21501,2,1,3,25,Male,3,0,2019-03-21,1541,4,5,3,449492,No,0,96,28,No,4,67,14,2020-09-06,2076,5.782340862422998,21-30,High,449492.0,0.9271890921842447
21502,3,4,2,29,Male,1,9,2019-06-20,1632,5,5,4,375161,No,6,78,26,Yes,4,78,11,2020-09-07,2077,5.533196440793977,21-30,High,37516.1,1.0292115781878837
21503,4,3,4,24,Female,1,4,2021-04-03,2285,2,3,5,258740,No,1,16,1,No,3,19,8,2021-10-15,2480,3.7453798767967146,21-30,Low,51748.0,0.8480303631185125
21504,2,2,3,31,Female,1,10,2023-04-19,3031,2,1,5,437405,No,1,51,11,No,2,54,16,2024-03-15,3362,1.702943189596167,31-40,Low,39764.09090909091,0.9022566472080695
21505,4,1,2,25,Male,1,6,2017-08-02,945,1,1,5,316982,Yes,8,54,7,No,2,55,16,2018-12-12,1442,7.41409993155373,21-30,Low,45283.142857142855,0.8696041019113173
21506,2,1,2,27,Female,1,7,2023-09-15,3180,4,2,5,363801,No,3,84,23,Yes,3,40,9,2024-07-15,3484,1.2950034223134839,21-30,High,45475.125,0.9980467088965277
21507,2,2,3,44,Male,3,19,2023-04-06,3018,5,4,3,554119,Yes,6,69,28,Yes,3,80,8,2024-06-20,3459,1.7385352498288844,41-50,High,27705.95,1.1430083128777409
21508,3,1,1,30,Female,4,5,2019-01-21,1482,2,2,4,800000,Yes,8,64,4,No,2,20,5,2020-01-10,1836,5.943874058863792,21-30,Low,133333.33333333334,0.8226576366280086
21509,3,2,5,29,Female,2,4,2020-09-01,2071,4,4,4,617598,No,1,57,22,No,4,32,4,2021-04-21,2303,4.331279945242985,21-30,High,123519.6,0.851342046659926
21510,3,5,2,26,Female,3,6,2021-08-14,2418,4,5,4,380772,No,3,87,27,Yes,4,51,10,2022-07-27,2765,3.381245722108145,21-30,High,54396.0,1.044604719173253
21511,3,1,2,37,Male,1,12,2020-02-26,1883,5,3,5,380593,No,2,58,29,No,4,89,8,2021-03-10,2261,4.84599589322382,31-40,High,29276.384615384617,1.0441136530110038
21512,2,3,3,21,Female,4,0,2023-11-04,3230,5,5,3,457050,No,0,68,20,No,4,53,3,2024-05-27,3435,1.158110882956879,21-30,High,457050.0,0.9427793477588234
21513,2,5,3,21,Female,1,0,2019-12-15,1810,4,3,4,411719,No,1,61,25,No,3,79,11,2020-12-20,2181,5.045859000684462,21-30,High,411719.0,0.8492728810412756
21514,1,4,3,37,Female,1,13,2019-05-26,1607,3,1,3,545516,No,3,50,8,No,2,84,8,2020-05-23,1970,5.601642710472279,31-40,Medium,38965.42857142857,1.1252624847872275
21515,2,4,3,32,Male,1,7,2016-01-25,390,4,3,3,456750,No,3,97,27,Yes,3,82,12,2016-10-14,653,8.933607118412047,31-40,High,57093.75,0.9421605231131005
21516,4,4,4,44,Female,4,22,2015-03-19,78,5,5,5,426446,No,3,87,20,Yes,5,24,5,2016-05-11,497,9.787816563997263,41-50,High,18541.130434782608,1.397693268263265
21517,5,1,3,25,Male,1,2,2018-07-24,1301,4,4,3,431858,No,0,41,18,No,3,67,12,2019-06-21,1633,6.439425051334703,21-30,High,143952.66666666666,0.8908145795086533
21518,2,4,3,34,Male,2,10,2019-09-01,1705,3,1,5,443888,Yes,10,52,15,No,3,82,8,2020-03-13,1899,5.333333333333333,31-40,Medium,40353.454545454544,0.9156294478021412
21519,1,5,4,33,Male,1,12,2017-04-11,832,3,5,3,298295,No,3,55,13,No,3,28,6,2018-08-01,1309,7.723477070499658,31-40,Medium,22945.76923076923,0.9776734063787458
21520,4,2,2,28,Female,1,8,2024-03-18,3365,4,2,4,335332,Yes,8,74,16,No,3,51,14,2024-11-02,3594,0.7885010266940452,21-30,High,37259.11111111111,0.9199452420078297
21521,2,2,4,34,Female,2,11,2018-06-11,1258,5,3,3,345370,No,3,92,16,Yes,3,30,5,2019-01-04,1465,6.5571526351813825,31-40,High,28780.833333333332,1.1319635406595063
21522,6,2,3,31,Female,1,8,2021-09-26,2461,3,3,3,465922,No,3,34,9,No,3,74,6,2022-12-09,2900,3.263518138261465,31-40,Medium,51769.11111111111,0.9610800552816684
21523,4,1,5,21,Male,1,0,2018-04-12,1198,2,1,4,615809,No,0,89,6,No,2,45,5,2019-08-24,1697,6.721423682409308,21-30,Low,615809.0,0.8488759588139896
21524,2,1,2,37,Male,1,18,2020-06-23,2001,2,2,3,412366,No,3,42,10,Yes,2,47,8,2021-01-04,2196,4.522929500342231,31-40,Low,21703.473684210527,1.1312792685034554
21525,2,3,5,40,Male,1,17,2020-09-18,2088,5,5,4,936476,No,1,45,20,No,4,37,9,2021-11-29,2525,4.284736481861739,31-40,High,52026.444444444445,1.2909066973790406
21526,3,3,3,50,Female,3,31,2019-04-04,1555,5,3,5,747925,No,0,84,27,No,4,55,15,2020-04-25,1942,5.7440109514031485,41-50,High,23372.65625,1.5427814105076425
21527,1,2,3,27,Male,1,4,2015-07-23,204,1,1,3,400000,No,2,49,4,Yes,1,52,16,2016-03-08,433,9.442847364818617,21-30,Low,80000.0,0.8250995276305204
21528,1,1,2,32,Female,1,10,2021-04-27,2309,3,2,5,330062,No,1,33,14,No,3,86,12,2022-07-13,2751,3.679671457905544,31-40,Medium,30005.636363636364,0.905487595778477
21529,2,3,5,36,Other,3,17,2021-09-10,2445,5,5,4,911947,No,1,99,16,No,4,38,9,2023-02-16,2969,3.3073237508555784,31-40,High,50663.72222222222,1.2570941379754783
21530,5,1,2,32,Female,2,13,2016-09-06,615,5,5,4,409761,Yes,10,76,18,Yes,4,50,10,2017-07-15,927,8.317590691307323,31-40,High,29268.64285714286,1.1241327469802174
21531,3,1,3,28,Female,3,9,2022-11-08,2869,4,5,3,457919,No,1,91,18,Yes,4,49,23,2024-01-07,3294,2.1464750171115674,21-30,High,45791.9,0.9445718764826007
21532,1,3,3,21,Male,2,0,2021-11-02,2498,3,4,3,400000,No,2,34,16,No,3,87,8,2022-11-12,2873,3.162217659137577,21-30,Medium,400000.0,0.8250995276305204
21533,4,2,2,29,Male,2,9,2022-11-21,2882,2,1,3,342078,Yes,5,39,11,No,2,50,12,2023-07-29,3132,2.11088295687885,21-30,Low,34207.8,0.9384521265359534
21534,3,1,2,27,Male,1,2,2018-10-26,1395,3,2,4,318908,No,3,58,9,No,3,64,18,2019-10-05,1739,6.182067077344285,21-30,Medium,106302.66666666667,0.8748878640816651
21535,3,2,4,35,Female,2,10,2022-06-19,2727,5,5,5,361993,No,3,65,18,Yes,5,46,1,2023-08-22,3156,2.535249828884326,31-40,High,32908.454545454544,1.1864460664619298
21536,2,3,1,36,Female,1,17,2023-12-08,3264,5,5,2,1120962,No,8,48,18,No,3,42,10,2024-09-12,3543,1.0650239561943875,31-40,High,62275.666666666664,1.1527099370872573
21537,4,3,4,21,Male,1,0,2022-07-25,2763,1,3,5,250000,No,5,19,5,No,3,47,4,2023-05-30,3072,2.43668720054757,21-30,Low,250000.0,0.8193846748845487
21538,6,2,3,35,Female,2,12,2020-01-08,1834,5,5,4,563855,No,0,97,15,Yes,4,63,14,2021-04-13,2295,4.980150581793292,31-40,High,43373.46153846154,1.1630912353802678
21539,1,1,2,24,Male,2,0,2019-05-18,1599,4,3,5,300000,No,0,81,20,No,4,71,11,2020-04-30,1947,5.623545516769336,21-30,High,300000.0,0.8230159143843978
21540,2,3,2,39,Female,2,20,2022-09-20,2820,5,5,4,441595,No,1,91,25,No,4,80,17,2023-10-17,3212,2.2806297056810405,31-40,High,21028.333333333332,1.2114657090419272
21541,2,4,3,21,Female,1,2,2020-06-25,2003,2,1,5,410018,No,3,19,11,No,2,52,11,2021-08-12,2416,4.517453798767967,21-30,Low,136672.66666666666,0.8457641453000269
21542,2,3,4,25,Female,1,5,2023-06-23,3096,3,2,3,251028,Yes,14,25,8,No,2,38,9,2024-04-01,3379,1.5249828884325805,21-30,Medium,41838.0,0.8227539846676739
21543,2,4,3,36,Male,2,14,2019-12-27,1822,5,5,5,575466,No,2,95,19,Yes,5,46,11,2020-12-05,2166,5.0130047912388775,31-40,High,38364.4,1.1870418119185626
21544,5,2,2,27,Other,2,5,2020-04-15,1932,2,3,4,343169,No,2,36,10,No,3,41,11,2021-06-07,2350,4.7118412046543465,21-30,Low,57194.833333333336,0.9414451610779314
21545,6,3,2,21,Female,4,2,2018-07-15,1292,5,5,4,352666,No,1,40,20,No,4,52,14,2019-06-04,1616,6.464065708418891,21-30,High,117555.33333333333,0.9674991015409601
21546,2,4,3,21,Male,1,1,2023-07-16,3119,2,1,5,400000,Yes,3,32,8,No,2,58,12,2024-12-08,3630,1.462012320328542,21-30,Low,200000.0,0.8250995276305204
21547,3,3,3,21,Male,2,0,2016-07-12,559,2,3,3,400000,No,4,31,10,Yes,2,45,6,2017-12-28,1093,8.470910335386721,21-30,Low,400000.0,0.8250995276305204
21548,4,4,2,25,Other,1,3,2018-08-06,1314,5,5,5,375548,No,2,82,17,No,5,58,11,2019-02-21,1513,6.403832991101985,21-30,High,93887.0,1.0302732687174394
21549,3,2,4,29,Female,4,5,2021-11-06,2502,5,3,4,319193,No,2,77,15,No,3,48,5,2022-09-14,2814,3.1512662559890487,21-30,High,53198.833333333336,1.0461674101216951
21550,3,4,4,24,Female,2,2,2019-10-22,1756,4,3,5,266571,No,3,47,20,No,4,28,7,2020-09-11,2081,5.193702943189596,21-30,High,88857.0,0.8736967686745961
21551,2,3,1,41,Male,3,18,2021-07-24,2397,4,2,3,1220689,No,3,86,17,Yes,2,52,6,2022-02-14,2602,3.4387405886379194,41-50,High,64246.78947368421,1.255261409747259
21552,3,4,4,34,Female,1,12,2020-06-21,1999,4,5,4,314406,No,3,46,18,No,4,46,5,2021-07-30,2403,4.528405201916495,31-40,High,24185.076923076922,1.0304778323670056
21553,3,1,4,28,Male,2,5,2016-12-04,704,3,2,4,258829,No,2,24,13,Yes,3,12,9,2018-04-13,1199,8.073921971252567,21-30,Medium,43138.166666666664,0.8483220640627714
21554,5,3,5,37,Female,3,17,2021-09-18,2453,4,2,3,917251,No,2,41,29,Yes,2,40,1,2022-07-05,2743,3.2854209445585214,31-40,High,50958.38888888889,1.2644055577266502
21555,4,4,2,21,Male,2,0,2018-11-12,1412,5,5,5,312794,No,3,90,15,No,5,69,12,2020-03-17,1903,6.135523613963039,21-30,High,312794.0,0.8581147997465111
21556,2,1,3,29,Male,1,7,2020-07-17,2025,2,4,4,446656,Yes,7,58,7,No,3,85,12,2021-10-18,2483,4.457221081451061,21-30,Low,55832.0,0.9213391365333443
21557,1,3,5,30,Female,2,7,2023-01-03,2925,5,5,3,819410,No,3,74,20,No,4,52,8,2023-10-19,3214,1.9931553730321698,21-30,High,102426.25,1.1295344001334362
21558,6,4,1,29,Male,1,6,2022-05-24,2701,3,3,4,812619,No,1,79,14,No,3,38,11,2023-10-21,3216,2.6064339493497606,21-30,Medium,116088.42857142857,0.8356340325237697
21559,3,1,3,34,Male,4,10,2016-09-03,612,3,4,3,454931,No,0,58,15,Yes,3,47,11,2018-01-18,1114,8.32580424366872,31-40,Medium,41357.36363636364,0.9384083830112008
21560,5,2,3,30,Male,1,7,2019-04-01,1552,3,5,5,449772,Yes,8,45,16,Yes,4,76,15,2019-11-03,1768,5.752224503764545,21-30,Medium,56221.5,0.9277666618535861
21561,1,3,3,31,Female,2,9,2023-07-26,3129,1,3,5,400000,No,0,23,0,No,3,53,22,2024-08-16,3516,1.434633812457221,31-40,Low,40000.0,0.8250995276305204
21562,3,2,2,36,Female,4,13,2017-12-14,1079,4,3,4,431673,No,1,71,16,Yes,3,50,6,2019-04-05,1556,7.047227926078029,31-40,High,30833.785714285714,1.1842458293668539
21563,3,1,5,30,Female,2,10,2015-08-26,238,3,4,4,688263,No,2,97,9,No,3,59,7,2016-07-26,573,9.349760438056126,21-30,Medium,62569.36363636364,0.9487518273380104
21564,5,1,2,33,Male,4,12,2021-06-27,2370,5,5,5,410417,No,2,43,27,Yes,5,84,10,2022-09-20,2820,3.512662559890486,31-40,High,31570.53846153846,1.125932408446338
21565,1,1,3,31,Female,4,6,2020-08-13,2052,5,5,4,491504,No,0,40,19,Yes,4,52,8,2021-07-22,2395,4.383299110198494,31-40,High,70214.85714285714,1.0138492955712783
21566,2,1,3,36,Female,1,11,2022-05-10,2687,5,5,3,563388,No,2,44,17,No,4,71,11,2023-03-31,3012,2.64476386036961,31-40,High,46949.0,1.1621279316817592
